@relation BOOKKEEPER_B+

@attribute nAuth numeric
@attribute methodHistories numeric
@attribute loc numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute wmc numeric
@attribute returns numeric
@attribute loops numeric
@attribute comparison numeric
@attribute maxNested numeric
@attribute math numeric
@attribute smells numeric
@attribute buggy {yes,no}

@data
"2","2","26","1","0","8","1","2","3","2","10","13","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"0","0","50","0","4","11","1","2","6","4","4","16","no"
"1","1","3","2","0","1","1","0","0","0","0","5","no"
"0","0","20","0","2","1","0","0","0","0","0","7","no"
"1","1","5","2","1","1","1","0","0","0","0","4","no"
"0","0","21","0","1","4","0","0","1","2","0","4","no"
"0","0","11","0","1","2","0","0","1","2","0","4","no"
"0","0","10","0","1","3","2","0","2","2","0","7","no"
"0","0","12","0","1","2","1","0","1","2","0","4","no"
"0","0","16","0","2","3","1","0","1","2","0","3","no"
"1","1","4","1","2","1","0","0","0","0","0","6","no"
"2","2","3","0","0","1","0","0","0","0","0","1","no"
"2","2","3","0","0","1","0","0","0","0","0","1","no"
"1","1","3","0","1","1","0","0","0","0","0","1","no"
"1","1","3","0","1","1","0","0","0","0","0","1","no"
"1","1","2","0","1","1","0","0","0","0","0","1","no"
"0","0","1","1","0","1","0","0","0","0","0","8","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","55","no"
"0","0","3","0","0","1","0","0","0","0","0","55","no"
"0","0","6","0","0","2","1","0","1","1","0","1","no"
"0","0","78","0","1","13","0","0","3","4","8","55","no"
"0","0","7","0","0","2","0","0","0","1","2","2","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","1","55","no"
"0","0","3","0","0","1","0","0","0","0","0","55","no"
"3","3","13","1","0","4","0","0","0","2","2","5","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","3","no"
"1","1","3","0","1","1","1","0","0","0","0","3","no"
"1","1","3","0","1","1","1","0","0","0","0","3","no"
"0","0","3","0","1","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","3","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","5","0","0","1","0","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","8","0","0","2","1","0","1","1","1","3","no"
"0","0","5","0","0","2","0","0","0","1","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","9","0","0","4","0","0","2","1","0","2","no"
"1","1","3","2","0","1","1","0","0","0","0","1","no"
"1","1","11","0","5","3","0","1","1","2","1","3","no"
"1","1","12","0","2","3","0","0","1","1","2","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","9","0","2","3","2","0","0","1","2","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","7","no"
"0","0","4","2","1","1","1","0","0","0","0","2","no"
"0","0","9","0","0","2","0","0","1","1","0","7","no"
"1","1","6","0","0","3","0","0","2","1","0","2","no"
"0","0","5","0","1","1","1","0","0","0","0","1","no"
"0","0","6","0","0","4","0","0","2","1","0","2","no"
"0","0","3","4","0","1","1","0","0","0","0","1","no"
"0","0","9","0","2","2","2","0","2","1","0","5","no"
"0","0","6","0","0","2","0","0","1","1","2","3","no"
"1","1","9","0","2","2","1","0","0","0","0","6","no"
"1","1","8","2","2","3","2","1","0","2","2","1","no"
"0","0","3","4","0","1","1","0","0","0","0","1","no"
"0","0","3","1","0","1","1","0","0","0","1","1","no"
"0","0","3","0","0","1","1","0","0","0","1","1","no"
"1","1","3","0","0","2","1","0","0","0","0","1","no"
"1","1","7","0","1","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","1","1","0","0","0","0","0","8","no"
"2","2","4","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","3","1","0","0","0","0","0","8","no"
"2","2","3","2","0","1","1","0","0","0","0","1","no"
"2","2","4","0","0","1","0","0","0","0","0","4","no"
"2","2","4","3","0","1","0","0","0","0","0","4","no"
"2","2","5","0","0","1","1","0","0","0","0","4","no"
"0","0","3","0","1","1","0","0","0","0","0","8","no"
"2","2","3","2","0","1","1","0","0","0","0","1","no"
"2","2","7","0","2","4","1","0","1","1","2","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"1","1","13","1","2","4","2","1","1","2","0","3","no"
"1","1","3","1","0","1","0","0","0","0","0","2","no"
"0","0","5","0","0","2","0","0","0","0","0","2","no"
"1","1","14","0","4","5","2","1","1","2","0","6","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"0","0","5","0","0","1","0","0","0","0","2","6","no"
"1","1","18","0","1","1","0","0","0","0","0","1","yes"
"1","1","8","0","0","2","2","0","0","1","0","3","no"
"1","1","7","0","0","2","0","0","0","1","0","2","no"
"1","1","19","0","1","4","2","0","2","2","0","6","no"
"1","1","9","0","0","3","2","0","1","2","0","4","no"
"1","1","7","0","0","1","1","0","0","0","0","3","no"
"1","1","7","1","0","2","2","0","1","1","0","4","no"
"1","1","3","0","0","1","0","0","0","0","0","3","no"
"2","2","20","0","45","4","0","1","0","4","0","5","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","9","0","0","3","0","1","1","2","0","4","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"0","0","7","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","1","1","0","1","0","0","0","0","0","1","no"
"0","0","3","1","1","1","0","0","0","0","0","22","no"
"0","0","28","2","2","7","0","1","3","2","9","22","no"
"0","0","1","2","0","1","0","0","0","0","0","1","no"
"0","0","3","0","1","1","0","0","0","0","0","3","no"
"0","0","5","0","1","1","1","0","0","0","1","3","no"
"0","0","1","3","0","1","0","0","0","0","0","3","no"
"0","0","4","0","1","1","0","0","0","0","0","2","no"
"0","0","3","1","1","1","0","0","0","0","0","22","no"
"0","0","17","0","2","1","1","0","0","0","1","20","no"
"0","0","8","0","2","1","1","0","0","0","0","4","no"
"0","0","10","0","0","3","2","0","0","1","1","5","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","2","1","0","0","0","0","3","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","1","0","1","0","0","0","0","0","1","no"
"0","0","3","1","0","1","0","0","0","0","0","2","no"
"1","1","19","0","1","3","1","0","2","1","0","8","no"
"1","1","4","0","0","1","1","0","0","0","0","3","no"
"1","1","4","0","0","1","1","0","0","0","0","4","no"
"1","1","4","0","0","1","1","0","0","0","0","4","no"
"1","1","37","0","1","1","1","0","0","0","0","6","no"
"4","4","10","0","7","2","0","0","0","1","0","38","no"
"2","2","4","0","1","1","1","0","0","0","0","4","no"
"2","2","8","0","0","1","1","0","0","0","0","4","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"2","2","22","1","0","5","2","1","1","2","0","8","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"2","2","1","0","0","1","0","0","0","0","0","1","no"
"2","2","1","0","0","1","0","0","0","0","0","2","no"
"2","2","1","0","0","1","0","0","0","0","0","1","no"
"0","0","10","0","0","5","0","0","2","2","0","14","no"
"0","0","5","1","0","1","0","0","0","0","0","5","no"
"1","1","9","2","0","2","0","0","1","1","0","5","no"
"0","0","10","0","0","1","0","0","0","0","0","12","no"
"3","3","13","0","1","2","1","0","0","1","0","2","no"
"1","1","20","0","1","4","3","0","1","1","2","8","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"1","1","9","0","0","2","0","0","1","1","0","4","yes"
"0","0","9","0","0","1","0","0","0","0","0","7","no"
"0","0","11","0","0","2","2","0","0","1","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","12","1","0","4","2","1","0","2","0","1","no"
"0","0","12","1","0","4","2","1","0","2","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","10","0","0","1","0","0","0","0","0","7","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","7","1","0","1","0","0","0","0","0","8","no"
"0","0","26","0","0","3","1","0","2","1","3","7","no"
"0","0","5","1","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","2","1","0","1","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"3","3","23","1","1","5","2","2","1","2","0","16","no"
"0","0","12","0","0","2","0","0","0","0","0","14","no"
"0","0","24","0","0","16","5","1","11","3","1","19","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"2","2","20","1","1","5","1","2","2","2","0","5","no"
"0","0","5","3","0","2","0","0","0","0","0","4","no"
"0","0","15","0","0","5","1","1","3","2","1","7","no"
"0","0","8","0","0","2","2","0","0","1","0","2","no"
"0","0","9","0","0","2","2","0","0","1","1","5","no"
"2","2","53","0","4","10","2","2","2","2","1","30","no"
"0","0","6","0","0","3","2","0","2","1","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","35","1","2","6","1","2","2","4","0","24","no"
"1","1","5","0","1","1","1","0","0","0","0","4","no"
"0","0","3","0","0","1","1","0","0","0","1","4","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","2","0","1","0","0","0","0","0","14","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","19","0","2","2","0","1","0","1","0","14","no"
"2","2","11","0","2","3","0","0","2","1","0","3","no"
"0","0","3","1","0","1","0","0","0","0","0","10","no"
"0","0","13","0","2","2","2","0","0","1","0","5","no"
"0","0","5","0","0","1","1","0","0","0","0","4","no"
"0","0","15","0","2","4","2","0","1","1","1","3","no"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"0","0","8","0","0","1","0","0","0","0","0","6","no"
"0","0","8","0","1","2","0","1","0","1","0","4","no"
"4","4","34","0","0","9","6","0","0","1","0","13","no"
"0","0","4","3","0","2","0","0","0","0","0","5","no"
"0","0","4","0","0","1","1","0","0","0","0","1","no"
"0","0","11","0","0","2","0","0","1","1","1","5","no"
"1","1","7","1","0","2","2","0","1","1","0","3","no"
"0","0","9","2","0","3","1","1","0","2","0","2","no"
"2","2","14","1","4","3","3","0","1","1","0","10","no"
"1","1","10","1","0","3","1","1","1","2","0","5","no"
"0","0","18","1","1","3","3","0","0","1","1","7","no"
"4","4","24","2","3","11","1","0","9","1","1","9","no"
"0","0","3","2","0","1","1","0","0","0","0","1","no"
"0","0","7","1","0","1","0","0","0","0","0","5","no"
"2","2","24","5","4","5","3","0","1","2","1","13","no"
"1","1","1","1","0","1","0","0","0","0","0","13","no"
"0","0","1","1","0","1","0","0","0","0","0","3","no"
"0","0","3","1","0","1","0","0","0","0","0","3","no"
"1","1","7","0","0","2","0","0","1","1","0","5","no"
"0","0","6","0","0","1","0","0","0","0","0","6","no"
"1","1","39","0","0","13","0","0","5","3","1","16","no"
"1","1","5","0","0","2","0","1","0","1","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"2","2","3","0","2","1","1","0","0","0","1","1","no"
"1","1","4","0","0","1","1","0","0","0","0","3","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","7","0","0","3","2","0","2","1","0","4","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","3","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","7","0","0","2","2","0","1","1","0","4","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"2","2","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","11","0","1","3","2","1","1","1","0","3","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"2","2","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","6","1","0","2","2","0","0","1","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","3","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","7","0","1","2","2","0","1","1","0","2","no"
"1","1","7","0","0","3","2","0","2","1","0","4","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"3","3","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","7","1","0","2","2","0","1","1","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","8","0","1","2","1","1","0","1","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","4","0","0","1","1","0","0","0","0","3","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","5","0","0","1","1","0","0","0","0","5","no"
"0","0","24","1","2","6","1","0","1","2","4","15","no"
"0","0","4","0","1","1","0","0","0","0","1","3","no"
"0","0","10","0","0","4","3","0","2","1","0","4","no"
"0","0","4","0","0","1","0","0","0","0","1","3","no"
"0","0","17","0","1","3","2","0","0","2","1","4","no"
"0","0","5","1","0","1","0","0","0","0","0","6","no"
"0","0","5","1","0","1","1","0","0","0","0","2","no"
"0","0","3","1","0","1","0","0","0","0","0","6","no"
"0","0","25","0","0","7","5","0","4","1","1","10","no"
"0","0","4","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","1","17","0","8","3","0","0","1","2","1","12","no"
"1","1","7","0","47","2","0","1","0","2","0","1","no"
"0","0","12","0","1","3","0","1","0","2","1","7","no"
"0","0","8","0","0","2","1","0","1","1","1","1","no"
"2","2","9","0","7","2","1","0","1","1","1","56","no"
"0","0","12","0","1","4","0","1","0","2","1","8","no"
"0","0","8","0","0","2","1","0","1","1","1","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","34","2","1","7","1","0","2","3","3","14","no"
"1","1","56","0","3","16","4","0","7","3","5","25","no"
"0","0","12","0","1","2","0","0","0","1","0","3","no"
"0","0","1","1","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","17","0","0","1","0","0","0","0","0","3","no"
"0","0","11","1","0","2","1","0","0","1","1","2","no"
"0","0","29","0","1","1","0","0","0","0","0","3","no"
"0","0","16","1","0","2","0","0","0","1","3","6","no"
"2","2","13","1","0","4","0","0","1","3","0","3","no"
"0","0","20","0","1","1","0","0","0","0","0","2","no"
"1","1","29","1","1","1","0","0","0","0","0","1","no"
"1","1","22","0","4","5","0","1","1","4","0","9","no"
"0","0","9","0","0","2","0","0","0","1","0","2","no"
"0","0","8","3","1","1","0","0","0","0","0","3","no"
"0","0","44","1","0","2","1","0","0","1","0","2","no"
"2","2","20","0","2","4","0","0","3","3","0","6","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"0","0","3","2","0","1","1","0","0","0","0","1","no"
"0","0","4","1","0","1","0","0","0","0","0","4","no"
"0","0","8","1","0","1","0","0","0","0","0","3","no"
"0","0","2","2","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","28","0","0","7","1","0","0","1","9","6","no"
"0","0","11","0","1","4","1","1","1","2","2","4","no"
"0","0","12","1","1","4","1","1","0","1","4","4","no"
"0","0","3","0","0","1","1","0","0","0","0","35","no"
"0","0","9","0","2","2","2","0","0","1","0","77","no"
"0","0","3","1","0","1","1","0","0","0","0","4","no"
"0","0","3","2","0","1","1","0","0","0","0","7","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","1","2","1","1","0","0","0","0","28","no"
"0","0","2","1","0","1","0","0","0","0","0","4","no"
"0","0","9","0","2","2","2","0","0","1","0","77","no"
"0","0","6","2","0","2","2","0","2","1","0","83","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","0","1","1","1","0","0","0","0","7","no"
"0","0","4","0","1","1","1","0","0","0","0","35","no"
"0","0","3","0","0","1","1","0","0","0","0","28","no"
"0","0","7","0","1","2","0","1","0","1","0","25","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","0","1","1","1","0","0","0","0","35","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","1","0","1","0","0","0","0","0","3","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","16","1","1","3","2","1","1","2","1","54","no"
"0","0","3","12","1","1","1","0","0","0","0","28","no"
"0","0","3","1","0","1","1","0","0","0","0","53","no"
"0","0","3","0","0","1","1","0","0","0","0","5","no"
"0","0","3","0","0","1","1","0","0","0","0","14","no"
"0","0","3","0","2","1","1","0","0","0","0","196","no"
"0","0","3","1","0","1","0","0","0","0","0","4","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","2","1","0","1","0","0","0","0","0","2","no"
"0","0","4","1","0","2","2","0","1","1","1","4","no"
"0","0","11","0","0","3","0","0","0","1","1","4","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","2","0","2","1","0","1","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","1","7","0","8","1","1","0","0","0","3","10","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"0","0","3","0","1","1","0","0","0","0","0","2","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"2","2","17","0","1","3","1","0","1","2","0","6","no"
"0","0","6","0","0","1","0","0","0","1","0","1","no"
"0","0","7","0","0","1","0","0","0","1","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","6","0","0","1","0","0","0","0","0","2","no"
"1","1","8","1","1","1","0","0","0","0","0","3","no"
"0","0","15","0","1","2","0","0","1","1","3","5","no"
"3","3","29","0","0","5","3","0","0","2","2","65","no"
"3","3","29","0","0","6","4","0","1","2","0","42","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","13","0","1","2","1","0","1","1","2","5","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","5","1","0","1","0","0","0","0","0","4","no"
"0","0","8","0","0","2","2","0","1","1","2","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","6","no"
"1","1","3","0","0","1","0","0","0","0","0","3","no"
"1","1","3","0","0","1","0","0","0","0","0","3","no"
"2","2","8","0","0","2","1","0","0","1","0","4","no"
"3","3","8","0","0","3","1","0","0","1","0","4","no"
"1","1","3","0","0","1","0","0","0","0","0","3","no"
"2","2","9","1","0","2","0","0","1","1","0","4","no"
"0","0","11","0","1","1","0","0","0","0","2","4","no"
"1","1","8","1","0","2","2","0","0","1","0","4","no"
"3","3","9","1","0","2","0","0","1","1","0","4","no"
"2","2","9","1","0","2","0","0","1","1","0","4","no"
"3","3","9","1","0","2","0","0","1","1","0","4","no"
"2","2","39","0","4","8","0","0","0","3","0","19","no"
"1","1","5","1","0","2","0","0","1","1","0","3","no"
"0","0","4","1","0","1","0","0","0","0","1","2","no"
"0","0","11","1","1","2","0","0","0","1","0","6","no"
"1","1","3","1","0","1","0","0","0","0","0","1","no"
"1","1","3","2","0","1","1","0","0","0","0","2","no"
"3","3","15","1","2","4","1","0","1","1","0","1","no"
"4","4","14","2","1","4","1","0","1","1","0","2","no"
"1","1","36","1","1","8","2","0","1","3","1","17","no"
"0","0","12","1","0","3","0","0","1","2","0","4","no"
"2","2","4","0","0","1","0","0","0","0","0","1","no"
"3","3","3","0","0","1","1","0","0","0","0","1","no"
"0","0","11","1","0","2","0","0","0","1","0","4","no"
"1","1","15","1","0","3","0","0","0","1","3","8","no"
"0","0","3","1","1","1","0","0","0","0","0","6","no"
"1","1","45","0","8","5","0","1","1","2","0","18","no"
"2","2","4","0","0","1","0","0","0","0","0","1","no"
"1","1","8","0","0","2","2","0","0","1","1","2","no"
"0","0","5","0","0","1","0","0","0","0","1","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","10","0","0","2","0","0","1","1","0","7","no"
"0","0","7","0","1","2","0","0","1","1","1","5","no"
"1","1","1","0","0","1","0","0","0","0","0","18","no"
"1","1","1","0","0","1","0","0","0","0","0","3","no"
"1","1","1","0","0","1","0","0","0","0","0","7","no"
"1","1","1","0","0","1","0","0","0","0","0","7","no"
"1","1","1","0","0","1","0","0","0","0","0","3","no"
"1","1","1","0","0","1","0","0","0","0","0","6","no"
"1","1","1","0","0","1","0","0","0","0","0","7","no"
"1","1","1","0","0","1","0","0","0","0","0","14","no"
"1","1","1","0","0","1","0","0","0","0","0","7","no"
"1","1","1","0","0","1","0","0","0","0","0","14","no"
"1","1","1","0","0","1","0","0","0","0","0","9","no"
"1","1","2","0","0","1","0","0","0","0","0","3","no"
