#,Version,fileName,methodName,nAuth,methodHistories,loc,fain,fanout,wmc,returns,loops,comparison,maxNested,math,smells,buggy
"6","4.3.0","BookieRequestHandler.java","channelOpen","1","1","3","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","BookieRequestHandler.java","channelDisconnected","1","1","3","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","BookieRequestHandler.java","exceptionCaught","2","2","8","0","0","2","1","0","0","1","0","4","no"
"6","4.3.0","BookieRequestHandler.java","messageReceived","3","3","8","0","0","3","1","0","0","1","0","4","no"
"6","4.3.0","BookieRequestHandler.java","channelConnected","1","1","3","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","BookieRequestProcessor.java","processAddRequestV3","2","2","9","1","0","2","0","0","1","1","0","4","no"
"6","4.3.0","BookieRequestProcessor.java","BookieRequestProcessor","0","0","11","0","1","1","0","0","0","0","2","4","no"
"6","4.3.0","BookieRequestProcessor.java","createExecutor","1","1","8","1","0","2","2","0","0","1","0","4","no"
"6","4.3.0","BookieRequestProcessor.java","processReadRequest","3","3","9","1","0","2","0","0","1","1","0","4","no"
"6","4.3.0","BookieRequestProcessor.java","processReadRequestV3","2","2","9","1","0","2","0","0","1","1","0","4","no"
"6","4.3.0","BookieRequestProcessor.java","processAddRequest","3","3","9","1","0","2","0","0","1","1","0","4","no"
"6","4.3.0","BookieRequestProcessor.java","processRequest","2","2","39","0","4","8","0","0","0","3","0","19","no"
"6","4.3.0","BookieRequestProcessor.java","shutdownExecutor","1","1","5","1","0","2","0","0","1","1","0","3","no"
"6","4.3.0","BookieServer.java","printUsage","0","0","4","1","0","1","0","0","0","0","1","2","no"
"6","4.3.0","BookieServer.java","BookieServer","0","0","11","1","1","2","0","0","0","1","0","6","no"
"6","4.3.0","BookieServer.java","join","1","1","3","1","0","1","0","0","0","0","0","1","no"
"6","4.3.0","BookieServer.java","newBookie","1","1","3","2","0","1","1","0","0","0","0","2","no"
"6","4.3.0","BookieServer.java","start","3","3","15","1","2","4","1","0","1","1","0","1","no"
"6","4.3.0","BookieServer.java","shutdown","4","4","14","2","1","4","1","0","1","1","0","2","no"
"6","4.3.0","BookieServer.java","parseArgs","1","1","36","1","1","8","2","0","1","3","1","17","no"
"6","4.3.0","BookieServer.java","unregisterJMX","0","0","12","1","0","3","0","0","1","2","0","4","no"
"6","4.3.0","BookieServer.java","resumeProcessing","2","2","4","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","BookieServer.java","getLocalAddress","3","3","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","BookieServer.java","registerJMX","0","0","11","1","0","2","0","0","0","1","0","4","no"
"6","4.3.0","BookieServer.java","loadConfFile","1","1","15","1","0","3","0","0","0","1","3","8","no"
"6","4.3.0","BookieServer.java","BookieServer","0","0","3","1","1","1","0","0","0","0","0","6","no"
"6","4.3.0","BookieServer.java","main","1","1","45","0","8","5","0","1","1","2","0","18","no"
"6","4.3.0","BookieServer.java","suspendProcessing","2","2","4","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","BookieServerBean.java","getServerPort","1","1","8","0","0","2","2","0","0","1","1","2","no"
"6","4.3.0","BookieServerBean.java","BookieServerBean","0","0","5","0","0","1","0","0","0","0","1","3","no"
"6","4.3.0","BookieServerBean.java","getNumPacketsSent","0","0","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","BookieServerBean.java","getAddStats","1","1","3","0","0","1","1","0","0","0","0","2","no"
"6","4.3.0","BookieServerBean.java","getReadStats","1","1","3","0","0","1","1","0","0","0","0","2","no"
"6","4.3.0","BookieServerBean.java","getNumPacketsReceived","0","0","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","BookkeeperInternalCallbacks.java","MultiCallback","0","0","10","0","0","2","0","0","1","1","0","7","no"
"6","4.3.0","BookkeeperInternalCallbacks.java","processResult","0","0","7","0","1","2","0","0","1","1","1","5","no"
"6","4.3.0","BookkeeperProtocol.java","getStatus","1","1","1","0","0","1","0","0","0","0","0","18","no"
"6","4.3.0","BookkeeperProtocol.java","hasReadResponse","1","1","1","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","BookkeeperProtocol.java","getAddResponse","1","1","1","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","BookkeeperProtocol.java","getAddResponseOrBuilder","1","1","1","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","BookkeeperProtocol.java","hasAddResponse","1","1","1","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","BookkeeperProtocol.java","hasHeader","1","1","1","0","0","1","0","0","0","0","0","6","no"
"6","4.3.0","BookkeeperProtocol.java","getReadResponseOrBuilder","1","1","1","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","BookkeeperProtocol.java","getHeaderOrBuilder","1","1","1","0","0","1","0","0","0","0","0","14","no"
"6","4.3.0","BookkeeperProtocol.java","getReadResponse","1","1","1","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","BookkeeperProtocol.java","getHeader","1","1","1","0","0","1","0","0","0","0","0","14","no"
"6","4.3.0","BookkeeperProtocol.java","hasStatus","1","1","1","0","0","1","0","0","0","0","0","9","no"
"6","4.3.0","DefaultPerChannelBookieClientPool.java","operationComplete","1","1","2","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","DefaultPerChannelBookieClientPool.java","intialize","1","1","5","0","0","2","0","1","0","1","0","1","no"
"6","4.3.0","DefaultPerChannelBookieClientPool.java","disconnect","2","2","5","0","0","2","0","1","0","1","0","2","no"
"6","4.3.0","DefaultPerChannelBookieClientPool.java","close","2","2","5","0","0","2","0","1","0","1","0","2","no"
"6","4.3.0","DefaultPerChannelBookieClientPool.java","obtain","1","1","8","0","0","2","1","0","1","1","0","3","no"
"6","4.3.0","DefaultPerChannelBookieClientPool.java","DefaultPerChannelBookieClientPool","0","0","9","0","0","3","0","1","0","1","0","4","no"
"6","4.3.0","PacketProcessorBase.java","processPacket","1","1","1","1","0","1","0","0","0","0","0","1","no"
"6","4.3.0","PacketProcessorBase.java","sendResponse","1","1","9","1","0","2","0","0","1","1","0","5","no"
"6","4.3.0","PacketProcessorBase.java","PacketProcessorBase","0","0","6","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","PacketProcessorBase.java","isVersionCompatible","1","1","8","1","0","3","2","0","0","1","1","4","no"
"6","4.3.0","PacketProcessorBaseV3.java","PacketProcessorBaseV3","0","0","6","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","PacketProcessorBaseV3.java","sendResponse","1","1","9","0","0","2","0","0","1","1","0","4","no"
"6","4.3.0","PacketProcessorBaseV3.java","isVersionCompatible","1","1","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","PacketProcessorBaseV3.java","getHeader","1","1","7","0","0","1","1","0","0","0","0","7","no"
"6","4.3.0","PerChannelBookieClient.java","errorOutReadKey","0","0","3","6","1","1","0","0","0","0","0","3","no"
"6","4.3.0","PerChannelBookieClient.java","errorOutOutstandingEntries","0","0","14","2","2","4","0","1","0","2","0","4","no"
"6","4.3.0","PerChannelBookieClient.java","close","2","2","3","0","2","1","0","0","0","0","0","4","no"
"6","4.3.0","PerChannelBookieClient.java","close","2","2","15","1","2","2","1","0","1","2","0","4","no"
"6","4.3.0","PerChannelBookieClient.java","closeChannel","1","1","8","4","0","2","1","0","1","1","0","4","no"
"6","4.3.0","PerChannelBookieClient.java","PerChannelBookieClient","0","0","17","0","0","1","0","0","0","0","0","14","no"
"6","4.3.0","PerChannelBookieClient.java","completeOperation","2","2","14","2","0","2","0","0","1","2","0","6","no"
"6","4.3.0","PerChannelBookieClient.java","errorOutAddKey","0","0","3","5","1","1","0","0","0","0","0","3","no"
"6","4.3.0","PerChannelBookieClient.java","handleReadResponse","0","0","19","1","1","4","0","0","1","1","1","11","no"
"6","4.3.0","PerChannelBookieClient.java","readEntryAndFenceLedger","6","6","36","0","7","3","1","0","1","1","0","11","no"
"6","4.3.0","PerChannelBookieClient.java","handleAddResponse","0","0","17","1","1","4","0","0","1","2","2","9","no"
"6","4.3.0","PerChannelBookieClient.java","getPipeline","4","4","9","0","0","1","1","0","0","0","0","2","no"
"6","4.3.0","PerChannelBookieClient.java","messageReceived","2","2","34","0","1","4","1","0","1","2","1","7","no"
"6","4.3.0","PerChannelBookieClient.java","PerChannelBookieClient","0","0","3","0","0","1","0","0","0","0","0","14","no"
"6","4.3.0","PerChannelBookieClient.java","disconnect","1","1","4","1","1","1","0","0","0","0","0","2","no"
"6","4.3.0","PerChannelBookieClient.java","errorOutAddKey","0","0","19","2","0","2","1","0","1","1","0","3","no"
"6","4.3.0","PerChannelBookieClient.java","exceptionCaught","2","2","18","0","3","5","2","0","1","2","1","8","no"
"6","4.3.0","PerChannelBookieClient.java","addEntry","0","0","40","0","7","5","1","0","2","1","0","13","no"
"6","4.3.0","PerChannelBookieClient.java","closeInternal","2","2","19","2","1","5","0","0","2","2","0","7","no"
"6","4.3.0","PerChannelBookieClient.java","errorOutReadKey","0","0","18","2","0","2","1","0","1","1","0","3","no"
"6","4.3.0","PerChannelBookieClient.java","connect","7","7","49","2","0","1","0","0","0","0","0","3","no"
"6","4.3.0","PerChannelBookieClient.java","connectIfNeededAndDoOp","0","0","32","0","2","9","1","0","6","4","0","4","no"
"6","4.3.0","PerChannelBookieClient.java","readEntry","6","6","36","0","7","3","1","0","1","1","0","10","no"
"6","4.3.0","PerChannelBookieClient.java","scheduleTimeout","0","0","8","3","0","2","2","0","1","1","0","4","no"
"6","4.3.0","PerChannelBookieClient.java","statusCodeToExceptionCode","1","1","26","2","0","7","1","0","0","1","0","1","no"
"6","4.3.0","PerChannelBookieClient.java","disconnect","1","1","3","0","2","1","0","0","0","0","0","2","no"
"6","4.3.0","PerChannelBookieClient.java","channelDisconnected","3","3","13","0","3","4","0","0","3","2","0","5","yes"
"6","4.3.0","PerChannelBookieClient.java","newCompletionKey","0","0","3","1","1","1","1","0","0","0","0","3","no"
"6","4.3.0","ReadEntryProcessor.java","processPacket","2","2","84","0","0","17","0","0","3","4","8","29","no"
"6","4.3.0","ReadEntryProcessor.java","ReadEntryProcessor","0","0","3","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","ReadEntryProcessorV3.java","run","2","2","4","0","2","1","0","0","0","0","0","1","no"
"6","4.3.0","ReadEntryProcessorV3.java","sendResponse","1","1","4","2","1","1","0","0","0","0","0","4","no"
"6","4.3.0","ReadEntryProcessorV3.java","ReadEntryProcessorV3","0","0","3","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","ReadEntryProcessorV3.java","getReadResponse","2","2","83","1","0","17","2","0","3","4","0","30","no"
"6","4.3.0","ResponseBuilder.java","buildAddResponse","2","2","3","0","0","1","1","0","0","0","0","3","no"
"6","4.3.0","ResponseBuilder.java","buildErrorResponse","2","2","9","0","0","2","2","0","2","1","0","5","no"
"6","4.3.0","ResponseBuilder.java","buildReadResponse","2","2","3","0","0","1","1","0","0","0","0","4","no"
"6","4.3.0","WriteEntryProcessor.java","processPacket","2","2","35","0","0","7","1","0","1","2","3","8","no"
"6","4.3.0","WriteEntryProcessor.java","WriteEntryProcessor","0","0","3","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","WriteEntryProcessor.java","writeComplete","2","2","9","0","0","2","0","0","1","1","0","8","no"
"6","4.3.0","WriteEntryProcessorV3.java","writeComplete","3","3","24","0","2","4","0","0","1","1","0","11","no"
"6","4.3.0","LedgerInputStream.java","LedgerInputStream","0","0","8","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","LedgerInputStream.java","refill","0","0","25","3","0","6","2","0","0","2","2","9","no"
"6","4.3.0","LedgerInputStream.java","read","0","0","11","0","1","3","2","0","1","1","0","18","no"
"6","4.3.0","LedgerInputStream.java","read","0","0","14","0","1","3","2","0","1","1","1","18","no"
"6","4.3.0","LedgerInputStream.java","LedgerInputStream","0","0","8","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","LedgerInputStream.java","read","0","0","14","0","1","3","2","0","1","1","1","18","no"
"6","4.3.0","LedgerOutputStream.java","LedgerOutputStream","0","0","5","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","LedgerOutputStream.java","LedgerOutputStream","0","0","5","0","0","1","0","0","0","0","0","7","no"
"6","4.3.0","LedgerOutputStream.java","makeSpace","0","0","10","3","1","3","2","0","0","2","0","2","no"
"6","4.3.0","LedgerOutputStream.java","write","0","0","7","0","1","2","0","0","0","1","0","13","no"
"6","4.3.0","LedgerOutputStream.java","write","0","0","17","0","1","4","0","0","0","2","0","13","no"
"6","4.3.0","LedgerOutputStream.java","write","0","0","5","0","1","1","0","0","0","0","0","13","no"
"6","4.3.0","LedgerOutputStream.java","flush","0","0","17","2","0","4","0","0","0","2","2","6","no"
"6","4.3.0","Main.java","usage","0","0","3","1","0","1","0","0","0","0","0","2","no"
"6","4.3.0","Main.java","main","0","0","14","0","1","5","1","0","0","1","1","6","no"
"6","4.3.0","SafeRunnable.java","run","0","0","8","0","1","2","0","0","0","1","0","1","no"
"6","4.3.0","SafeRunnable.java","safeRun","0","0","1","1","0","1","0","0","0","0","0","1","no"
"6","4.3.0","ReflectionUtils.java","getClass","0","0","17","0","1","5","2","0","2","2","1","6","no"
"6","4.3.0","ReflectionUtils.java","getClass","0","0","12","1","0","3","2","0","1","1","0","6","no"
"6","4.3.0","SnapshotMap.java","SnapshotMap","0","0","5","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","SnapshotMap.java","remove","0","0","11","0","0","1","0","0","0","1","0","1","no"
"6","4.3.0","SnapshotMap.java","put","0","0","9","0","0","1","0","0","0","1","0","2","no"
"6","4.3.0","SnapshotMap.java","snapshot","0","0","24","0","0","3","2","1","0","2","0","4","no"
"6","4.3.0","SnapshotMap.java","containsKey","0","0","9","0","0","1","1","0","0","1","0","1","no"
"6","4.3.0","StringEntryFormatter.java","formatEntry","0","0","3","1","0","1","0","0","0","0","0","6","no"
"6","4.3.0","StringEntryFormatter.java","formatEntry","0","0","10","0","1","2","0","0","0","1","1","6","no"
"6","4.3.0","Tool.java","run","0","0","1","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","Tool.java","setConf","0","0","1","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","ZkUtils.java","processResult","1","1","18","0","8","2","1","0","1","1","0","35","no"
"6","4.3.0","DaemonThreadFactory.java","DaemonThreadFactory","0","0","2","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","DaemonThreadFactory.java","newThread","1","1","6","0","0","1","1","0","0","0","0","6","no"
"6","4.3.0","DaemonThreadFactory.java","DaemonThreadFactory","0","0","4","0","0","3","0","0","0","0","0","4","no"
"6","4.3.0","DiskChecker.java","DiskException","0","0","3","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","EntryFormatter.java","setConf","0","0","3","1","0","1","0","0","0","0","0","1","no"
"6","4.3.0","EntryFormatter.java","newEntryFormatter","0","0","16","0","1","2","1","0","0","1","1","10","no"
"6","4.3.0","HardLink.java","linkOne","0","0","7","0","0","1","1","0","0","0","0","7","no"
"6","4.3.0","HardLink.java","getMaxAllowedCmdArgLength","0","0","3","0","0","1","1","0","0","0","0","3","no"
"6","4.3.0","HardLink.java","linkMult","0","0","13","0","0","1","1","0","0","0","3","9","no"
"6","4.3.0","HardLink.java","linkCount","0","0","6","0","0","1","1","0","0","0","1","5","no"
"6","4.3.0","HardLink.java","getLinkMultArgLength","0","0","9","0","0","3","1","1","1","1","3","18","no"
"6","4.3.0","IOUtils.java","writeFully","1","1","6","0","0","2","0","1","0","1","0","3","no"
"6","4.3.0","IOUtils.java","confirmPrompt","0","0","21","0","0","10","2","2","3","3","2","22","no"
"6","4.3.0","IOUtils.java","close","0","0","14","0","0","6","0","1","2","4","1","4","no"
"6","4.3.0","LocalBookKeeper.java","waitForConnection","0","0","10","1","0","3","0","0","0","2","0","1","no"
"6","4.3.0","LocalBookKeeper.java","process","0","0","5","0","0","2","0","0","1","1","0","1","no"
"6","4.3.0","MathUtils.java","signSafeMod","0","0","7","0","0","2","1","0","0","1","1","3","no"
"6","4.3.0","MathUtils.java","elapsedMSec","1","1","3","0","0","1","1","0","0","0","2","1","no"
"6","4.3.0","NativeIO.java","posix_fadvise","2","2","1","1","0","1","0","0","0","0","0","4","no"
"6","4.3.0","NativeIO.java","getFieldByReflection","1","1","12","1","0","2","1","0","0","1","0","5","no"
"6","4.3.0","NativeIO.java","getSysFileDescriptor","2","2","10","0","1","2","2","0","0","1","0","4","no"
"6","4.3.0","NativeIO.java","bestEffortRemoveFromPageCache","2","2","19","0","1","7","1","0","0","1","0","7","no"
"6","4.3.0","OrderedSafeExecutor.java","safeRun","1","1","3","0","16","1","0","0","0","0","0","1","no"
"6","4.3.0","Shell.java","run","1","1","13","0","47","4","0","1","1","2","0","5","no"
"6","4.3.0","StringUtils.java","stringToHierarchicalLedgerId","0","0","8","0","1","2","1","0","1","1","1","7","no"
"6","4.3.0","StringUtils.java","getHierarchicalLedgerPath","0","0","6","0","1","1","1","0","0","0","0","10","no"
"6","4.3.0","StringUtils.java","getZKStringId","0","0","3","1","0","1","1","0","0","0","0","2","no"
"6","4.3.0","StringUtils.java","stringToHierarchicalLedgerId","0","0","12","1","0","3","1","1","0","2","0","7","no"
"6","4.3.0","ZeroBuffer.java","readOnlyBuffer","1","1","11","0","1","2","1","0","0","1","0","2","no"
"6","4.3.0","ZeroBuffer.java","put","1","1","3","1","1","1","0","0","0","0","0","3","no"
"6","4.3.0","ZeroBuffer.java","put","1","1","9","1","0","3","0","1","0","1","0","3","no"
"6","4.3.0","BookKeeperTools.java","main","1","1","25","0","0","5","3","0","0","2","2","16","no"
"6","4.3.0","BKMBeanRegistry.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","BKMBeanRegistry.java","makeObjectName","0","0","15","0","2","3","2","0","1","1","3","8","no"
"6","4.3.0","BKMBeanRegistry.java","tokenize","0","0","8","1","0","3","1","1","1","2","0","9","no"
"6","4.3.0","BKMBeanRegistry.java","getDomainName","0","0","3","1","0","1","1","0","0","0","0","1","no"
"6","4.3.0","InMemoryMetaStore.java","init","0","0","2","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","InMemoryMetaStore.java","createTable","0","0","3","0","1","1","1","0","0","0","0","1","no"
"6","4.3.0","InMemoryMetaStore.java","getName","0","0","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","InMemoryMetaStore.java","createInMemoryTable","0","0","8","2","0","2","1","0","1","1","0","2","no"
"6","4.3.0","InMemoryMetaStore.java","reset","0","0","3","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","InMemoryMetaStore.java","createScannableTable","0","0","3","0","1","1","1","0","0","0","0","1","no"
"6","4.3.0","MSException.java","MSInterruptedException","0","0","3","0","0","1","0","0","0","0","0","5","no"
"6","4.3.0","MSException.java","MSInterruptedException","0","0","3","1","0","1","0","0","0","0","0","5","no"
"6","4.3.0","MetaStore.java","createTable","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetaStore.java","getName","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetaStore.java","getVersion","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetaStore.java","init","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetaStore.java","createScannableTable","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetaStore.java","close","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetastoreCallback.java","complete","0","0","1","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","MetastoreCursor.java","readEntries","0","0","3","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","MetastoreCursor.java","asyncReadEntries","0","0","3","0","0","1","0","0","0","0","0","5","no"
"6","4.3.0","MetastoreCursor.java","hasMoreEntries","0","0","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","MetastoreException.java","MetastoreException","0","0","3","0","0","1","0","0","0","0","0","9","no"
"6","4.3.0","MetastoreException.java","MetastoreException","0","0","3","0","0","1","0","0","0","0","0","9","no"
"6","4.3.0","MetastoreException.java","MetastoreException","0","0","3","0","0","1","0","0","0","0","0","9","no"
"6","4.3.0","MetastoreFactory.java","createMetaStore","0","0","8","0","0","2","1","0","0","1","1","4","no"
"6","4.3.0","MetastoreScannableTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","MetastoreScannableTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","MetastoreTableItem.java","setValue","0","0","3","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetastoreTableItem.java","setKey","0","0","3","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetastoreTableItem.java","MetastoreTableItem","0","0","4","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","MetastoreUtils.java","cleanTable","0","0","30","0","3","5","0","3","0","2","0","20","no"
"6","4.3.0","InMemoryMetastoreCursor.java","InMemoryMetastoreCursor","0","0","5","0","0","1","0","0","0","0","0","5","no"
"6","4.3.0","InMemoryMetastoreCursor.java","asyncReadEntries","0","0","13","0","1","1","0","0","0","0","0","2","no"
"6","4.3.0","InMemoryMetastoreCursor.java","unsafeReadEntries","0","0","13","2","0","3","1","1","0","1","0","12","no"
"6","4.3.0","InMemoryMetastoreCursor.java","readEntries","0","0","6","0","1","2","1","0","0","1","0","1","no"
"6","4.3.0","InMemoryMetastoreTable.java","get","0","0","8","0","1","1","0","0","0","0","0","8","no"
"6","4.3.0","InMemoryMetastoreTable.java","InMemoryMetastoreTable","0","0","8","0","0","1","0","0","0","0","1","8","no"
"6","4.3.0","InMemoryMetastoreTable.java","get","0","0","11","0","1","1","0","0","0","0","0","8","no"
"6","4.3.0","InMemoryMetastoreTable.java","remove","1","1","11","1","0","3","3","0","2","1","0","11","no"
"6","4.3.0","InMemoryMetastoreTable.java","remove","1","1","16","0","1","1","0","0","0","0","0","11","no"
"6","4.3.0","InMemoryMetastoreTable.java","cloneValue","0","0","24","2","1","8","1","1","5","2","0","8","no"
"6","4.3.0","InMemoryMetastoreTable.java","put","1","1","21","1","5","5","5","0","4","2","0","19","no"
"6","4.3.0","InMemoryMetastoreTable.java","triggerWatch","1","1","9","1","0","2","0","0","0","2","0","4","no"
"6","4.3.0","InMemoryMetastoreTable.java","get","0","0","8","0","1","1","0","0","0","0","0","8","no"
"6","4.3.0","InMemoryMetastoreTable.java","put","1","1","16","0","1","1","0","0","0","0","0","19","no"
"6","4.3.0","InMemoryMetastoreTable.java","openCursor","0","0","3","0","1","1","0","0","0","0","0","34","no"
"6","4.3.0","InMemoryMetastoreTable.java","get","0","0","3","1","0","1","1","0","0","0","0","8","no"
"6","4.3.0","InMemoryMetastoreTable.java","openCursor","0","0","3","0","1","1","0","0","0","0","0","34","no"
"6","4.3.0","InMemoryMetastoreTable.java","openCursor","0","0","40","1","1","16","3","0","8","2","0","34","no"
"6","4.3.0","InMemoryMetastoreTable.java","openCursor","0","0","3","0","1","1","0","0","0","0","0","34","no"
"6","4.3.0","InMemoryMetastoreTable.java","scheduleGet","0","0","12","1","2","4","1","0","3","1","0","13","no"
"6","4.3.0","InMemoryMetastoreTable.java","openCursor","0","0","9","3","1","1","0","0","0","0","0","34","no"
"6","4.3.0","MetastoreTable.java","getName","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetastoreTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","MetastoreTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"6","4.3.0","MetastoreTable.java","close","0","0","1","0","0","1","0","0","0","0","0","1","no"
"6","4.3.0","MetastoreTable.java","get","0","0","1","0","0","1","0","0","0","0","0","6","no"
"6","4.3.0","MetastoreTable.java","put","0","0","1","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","MetastoreTable.java","get","0","0","1","0","0","1","0","0","0","0","0","6","no"
"6","4.3.0","MetastoreTable.java","remove","0","0","1","0","0","1","0","0","0","0","0","2","no"
"6","4.3.0","MetastoreTable.java","get","0","0","1","0","0","1","0","0","0","0","0","6","no"
"6","4.3.0","MetastoreWatcher.java","process","1","1","1","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","Value.java","clearFields","0","0","4","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","Value.java","equals","0","0","17","0","0","5","4","1","2","2","0","13","no"
"6","4.3.0","Value.java","Value","0","0","3","1","0","1","0","0","0","0","0","6","no"
"6","4.3.0","Value.java","getFieldsMap","0","0","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","Value.java","Value","0","0","3","1","0","1","0","0","0","0","0","6","no"
"6","4.3.0","Value.java","setField","0","0","4","1","0","1","1","0","0","0","0","4","no"
"6","4.3.0","Value.java","getField","0","0","3","0","0","1","1","0","0","0","0","2","no"
"6","4.3.0","Value.java","merge","0","0","11","0","0","3","1","1","1","2","0","3","no"
"6","4.3.0","Value.java","project","0","0","11","0","3","3","2","1","1","1","0","6","no"
"6","4.3.0","Value.java","hashCode","0","0","8","0","0","2","1","1","0","1","0","8","no"
"6","4.3.0","Value.java","toString","1","1","20","0","0","4","1","1","2","2","0","8","no"
"6","4.3.0","ReplicationEnableCb.java","operationComplete","0","0","4","0","0","1","0","0","0","0","0","3","no"
"6","4.3.0","Auditor.java","run","0","0","29","0","49","7","0","0","0","2","0","17","no"
"6","4.3.0","AuditorElector.java","process","1","1","9","0","2","3","0","0","2","1","0","1","yes"
"6","4.3.0","AutoRecoveryMain.java","shutdown","0","0","32","3","0","5","1","0","0","1","0","5","no"
"6","4.3.0","AutoRecoveryMain.java","AutoRecoveryMain","0","0","3","1","1","1","0","0","0","0","0","7","no"
"6","4.3.0","AutoRecoveryMain.java","parseArgs","0","0","25","1","1","8","1","0","2","3","0","13","no"
"6","4.3.0","AutoRecoveryMain.java","main","0","0","30","0","7","3","0","0","0","1","0","5","no"
"6","4.3.0","AutoRecoveryMain.java","join","0","0","3","1","0","1","0","0","0","0","0","1","no"
"6","4.3.0","AutoRecoveryMain.java","loadConfFile","0","0","14","1","0","3","0","0","0","1","3","8","no"
"6","4.3.0","AutoRecoveryMain.java","getAuditor","1","1","3","0","0","1","1","0","0","0","0","1","no"
"6","4.3.0","AutoRecoveryMain.java","start","1","1","6","1","0","1","0","0","0","0","0","1","no"
"6","4.3.0","AutoRecoveryMain.java","AutoRecoveryMain","0","0","19","0","1","1","0","0","0","0","0","7","no"
"6","4.3.0","AutoRecoveryMain.java","printUsage","0","0","4","1","0","1","0","0","0","0","0","2","no"
"6","4.3.0","AutoRecoveryMain.java","shutdown","0","0","3","2","1","1","0","0","0","0","0","5","no"
"6","4.3.0","BookieLedgerIndexer.java","process","1","1","19","0","3","1","0","0","0","0","0","1","no"
"6","4.3.0","ReplicationException.java","CompatibilityException","0","0","3","0","0","1","0","0","0","0","0","5","no"
"6","4.3.0","ReplicationException.java","CompatibilityException","0","0","3","0","0","1","0","0","0","0","0","5","no"
"6","4.3.0","ReplicationWorker.java","isLastSegmentOpenAndMissingBookies","1","1","15","2","0","4","3","1","0","2","0","14","no"
"6","4.3.0","ReplicationWorker.java","run","1","1","25","0","2","5","3","1","0","2","2","11","yes"
"6","4.3.0","ReplicationWorker.java","rereplicate","4","4","17","1","4","2","0","0","0","2","0","27","yes"
"6","4.3.0","ReplicationWorker.java","getUnderreplicatedFragments","0","0","6","3","2","1","1","0","0","0","0","5","no"
"6","4.3.0","ReplicationWorker.java","shutdown","1","1","34","2","0","6","1","0","0","2","1","2","yes"
